인허가일자,상태코드,폐업일자,사업장명,구명,동명
20130315,2,20171013,씨유성북안암점,성북구,안암동5가
20130412,2,20151230,브레드칸,성북구,길음동
20130626,2,20140429,윈제과,성북구,길음동
20150528,2,20170925,샘베이커리,서대문구,홍제동
20150608,2,20180524,유히스(yuheess),서대문구,대현동
20080623,2,20120601,파리바게뜨(PARIS BAGUE TTE),성북구,삼선동1가
20080821,2,20110211,우리마트 제과점,성북구,장위동
20080911,2,20090324,쁘띠F&B,성북구,길음동
20100330,2,20141230,씨유 길음현대점,성북구,길음동
20100511,2,20110803,따삐오 월곡점,성북구,하월곡동
20101124,2,20120118,브레댄코(길음점),성북구,길음동
20121022,2,20170615,사과나무,성북구,돈암동
20121221,2,20131126,밀크앤허니2,성북구,하월곡동
20130103,2,20130111,(주)델리카슈,성북구,길음동
20001206,2,20130603,케익나라,서대문구,남가좌동
20010213,2,20051031,크라운베이커리홍제점,서대문구,홍제동
20151020,2,20190327,참구움,서대문구,북가좌동
20170831,2,20181224,또바기베이커리,서대문구,연희동
20160223,2,20181105,팡앤팡,은평구,갈현동
20160308,2,20191014,빵사랑,은평구,응암동
20160315,2,20180423,바로굼빵집,은평구,신사동
20160323,2,20190221,미인브레드,은평구,갈현동
20160404,2,20160928,브레드숨미니,은평구,역촌동
20180510,2,20190508,도도,서대문구,창천동
20180521,2,20200715,머랭 메르헨,서대문구,연희동
20100615,2,20130227,궁전빵집,성북구,동소문동5가
20100617,2,20190423,맛있는빵집,성북구,장위동
20100719,2,20111213,파리바게뜨,성북구,길음동
20100729,2,20110620,빵이가득한집,성북구,석관동
20100819,2,20140317,헨델과그레텔,성북구,길음동
20101004,2,20160922,파리바게뜨 길음두산점,성북구,길음동
20101018,2,20170323,빚은길음뉴타운점,성북구,길음동
20101110,2,20201006,컵케이크포앨리스(Cupcake for Alice),성북구,길음동
20180704,2,20210114,오베르망,은평구,역촌동
20130207,2,20130424,보리너울,성북구,길음동
20090924,2,20120709,(주)현대그린푸드카페베즐리,서대문구,창천동
19830811,2,20070501,신사빵굼터,은평구,신사동
19840726,2,20070531,독일,은평구,구산동
19850608,2,20110302,클라인 구티,은평구,불광동
19850725,2,20070103,크리스탈명과,은평구,구산동
19870903,2,20060929,대학당빵집,은평구,녹번동
19871223,2,20071029,케익이벤트,은평구,신사동
20090925,2,20110317,굿베이커리,서대문구,홍제동
20130731,2,20190424,브레드필,서대문구,북가좌동
19980819,2,20180202,이경구베이커리,성북구,길음동
20130513,2,20140912,와플대학,은평구,응암동
20130617,2,20180723,시루사랑,은평구,불광동
20131126,2,20180727,빠니또,은평구,갈현동
20010330,2,20070427,주재근베이커리,서대문구,연희동
20010228,2,20170615,라성베이커리,성북구,정릉동
20010330,2,20091201,빵파네베이커리,성북구,정릉동
20010424,2,20171229,쁘띠쁘아과자점,성북구,장위동
20130916,2,20170116,잇미(eat me),서대문구,대현동
20150609,2,20150623,김용현베이커리(동네빵네),서대문구,창천동
20091216,2,20111101,훼미리마트돌곶이역점,성북구,장위동
20091230,2,20170912,미초,성북구,하월곡동
20100125,2,20160411,파리바게뜨 동소문GS점,성북구,돈암동
20100323,2,20210303,클로버의빵,성북구,종암동
20110225,2,20180710,예다손 서울돈암점,성북구,동소문동7가
19970903,2,20120131,딜리댈리,서대문구,창천동
19820712,2,20201102,미엘,성북구,종암동
20180430,2,20200605,추억82,은평구,신사동
20010526,2,20190211,민스과자점,서대문구,연희동
20100224,2,20120203,로티코,서대문구,홍은동
19690415,2,20071016,나폴레온,성북구,삼선동1가
19770310,2,20070821,모나리자과자점,성북구,장위동
20150615,2,20190212,베즐리,서대문구,창천동
20110321,2,20120227,유근길과자점,성북구,길음동
20110408,2,20200305,파리바게뜨(삼선푸르지오점),성북구,삼선동3가
20110418,2,20121204,예다손(길음점),성북구,길음동
20111117,2,20141231,이지바이 길음뉴타운점,성북구,길음동
19970607,2,20150709,신라명과 종근당점,서대문구,충정로3가
19970625,2,20141212,빵빚는명가,서대문구,남가좌동
20070315,2,20100322,라스베리과자점,성북구,장위동
20070326,2,20070905,레드빈1,성북구,길음동
20070411,2,20080805,그랑프리베이커리,성북구,하월곡동
20070417,2,20100819,다브검은아저씨가게,성북구,길음동
20070425,2,20070921,베떼엠,성북구,길음동
19821001,2,20070123,쟈망홈베이커리,성북구,장위동
19991117,2,20090703,미후베이커리,서대문구,창천동
20101126,2,20120808,훼미리마트 길음래미안점,성북구,길음동
20110214,2,20150608,몽마,성북구,장위동
20110217,2,20180719,에센브르,성북구,길음동
20010827,2,20070102,(주)고려당쌩클루미아점,성북구,길음동
20020108,2,20150116,크라우드명과,성북구,석관동
20020109,2,20090327,크랑프리베이커리,성북구,종암동
20150205,2,20170418,브래드미,성북구,길음동
20150327,2,20180601,카페베이커리밀레,성북구,장위동
20150402,2,20201221,자연드림 성북길음점,성북구,길음동
20151027,2,20170309,돌쇠떡마당,은평구,응암동
20151112,2,20210107,던킨도너츠 연신내역점,은평구,대조동
20160127,2,20180226,브레드파오,은평구,갈현동
20060308,2,20070108,델리,성북구,삼선동4가
20060309,2,20060724,세미식품,성북구,길음동
20060410,2,20120312,뚜레쥬르 종암사거리점,성북구,종암동
20060412,2,20090406,라파리쟌느,성북구,동소문동5가
20060428,2,20181011,뚜레쥬르 고대안암병원점,성북구,안암동5가
20060607,2,20160115,크라운베이커리,성북구,동소문동5가
20060912,2,20080814,서울과자,성북구,길음동
20061110,2,20110513,델리명과,성북구,정릉동
20111220,2,20130531,씨유 종암래미안점,성북구,종암동
20120224,2,20170110,DAL D (달디),성북구,삼선동1가
20120323,2,20180711,리치칸,성북구,장위동
20031212,2,20061212,(주)조선호텔베이커리 조선델리 미아점,성북구,길음동
20031230,2,20080710,신라명과,성북구,동선동2가
20050523,2,20071112,투-쉐프제과점,성북구,돈암동
20050718,2,20150701,파리바게뜨(아리랑고개점),성북구,돈암동
20051011,2,20060120,레비지옹,성북구,길음동
20051117,2,20060911,델리쉐바게트,성북구,길음동
20051123,2,20060519,토속안흥찐빵,성북구,길음동
20051128,2,20180124,뚜레쥬르안암점,성북구,안암동1가
20051202,2,20051227,즉석빵베이커리,성북구,석관동
20060213,2,20100330,빵뚜르,성북구,정릉동
20080917,2,20150105,파리바게뜨(장위참누리),성북구,장위동
20080922,2,20150202,파리바게뜨(정릉서경점),성북구,정릉동
20081002,2,20120524,토방식품(경주빵),성북구,동소문동4가
20081008,2,20141002,그랑푸리빵,성북구,동소문동2가
20081014,2,20111010,(주)조선호텔베이커리 데이앤데이 미아점,성북구,길음동
20081030,2,20180907,파리바게뜨 정릉제일,성북구,정릉동
20161007,2,20200214,빵빵싸롱,성북구,정릉동
20161012,2,20180806,삼송빵집 현대백화점 미아점,성북구,길음동
20161122,2,20171207,따거대만카스테라 성신여대점,성북구,동선동2가
20120424,2,20130906,하꼬네만주,성북구,길음동
20120424,2,20141231,본화과,성북구,길음동
20120424,2,20131115,뺄띠에,성북구,길음동
20120705,2,20120717,상띠에 과자점,성북구,길음동
20020702,2,20130308,뚜레쥬르,성북구,돈암동
20150626,2,20170626,빠네뜨리카페,성북구,돈암동
20150813,2,20180615,서촌옛날통밀빵,성북구,상월곡동
20150824,2,20200810,토미가야,성북구,동선동3가
20150917,2,20190219,도너츠전문집,성북구,장위동
20151014,2,20181012,브레드하우스,성북구,정릉동
20161114,2,20180511,아이랑 떡카페,은평구,구산동
20161202,2,20180907,빠뮤베이커리 은평점,은평구,진관동
20161006,2,20210512,(주)굽스토어 은평뉴타운점,은평구,진관동
20161012,2,20170907,달소담,은평구,역촌동
20161026,2,20190814,메르시 모니카(merci monica),은평구,대조동
20131119,2,20131203,동네빵네협동조합,서대문구,창천동
19990511,2,20130219,신라명과,성북구,돈암동
19990709,2,20130515,프랑시앙바게뜨,성북구,정릉동
20130805,2,20160427,(주)기야마,성북구,길음동
20130829,2,20160422,095베이커리,성북구,동선동5가
20130913,2,20180723,하타가야,성북구,길음동
20140211,2,20180704,듀쇼콜라,성북구,동소문동7가
20140414,2,20161021,더박스,성북구,동선동3가
20140512,2,20140522,더박스(the Box),성북구,길음동
20140513,2,20140522,셀란,성북구,길음동
20140519,2,20150428,크리밍케이크,성북구,동소문동4가
20140630,2,20180913,큰시루떡방,성북구,정릉동
20131121,2,20131203,동네빵네협동조합(마실),서대문구,창천동
20081212,2,20090619,오븐속 행복,성북구,돈암동
20081217,2,20180212,보네스뻬(돈암점),성북구,동소문동5가
20100329,2,20180228,따삐오베이커리홍제점,서대문구,홍제동
20100517,2,20150311,브레드토크,서대문구,창천동
19970926,2,20060613,파리바게뜨 서대문구청점,서대문구,연희동
20170925,2,20181109,촉촉베이커리,서대문구,창천동
20140711,2,20210511,내가만든미케익,성북구,동선동1가
20081229,2,20140704,내가만든 미케익,성북구,동선동1가
20090112,2,20160107,뚜레쥬르 정릉태영점,성북구,정릉동
20090212,2,20120402,빵굽는 마을,성북구,보문동7가
19651007,2,20190327,태극당,성북구,동선동1가
20131121,2,20131203,동네빵네협동조합(황성욱빠띠시에),서대문구,창천동
19991111,2,20100412,미후베이커리,서대문구,창천동
20090810,2,20150202,따삐오홍제점,서대문구,홍제동
20090304,2,20141229,로티보이베이크샵 코리아,성북구,길음동
20090330,2,20110628,뚜레쥬르 월곡래미안점,성북구,하월곡동
20090406,2,20140912,베이커리,성북구,상월곡동
20090415,2,20200422,트라디시용,성북구,길음동
20090429,2,20091105,마인츠돔과자점,성북구,길음동
20090504,2,20140603,파티쉐몽마,성북구,안암동5가
20111219,2,20171031,허니 브레드,은평구,진관동
20140814,2,20170228,아쁘레 엉 래브(Apres un reve),은평구,진관동
20140821,2,20160519,러블리초코,은평구,갈현동
20140918,2,20170626,슈앤카롱,은평구,응암동
20140922,2,20200626,쁠레지르,은평구,불광동
20160809,2,20171013,명인 브레드,은평구,역촌동
20160818,2,20170309,돌쇠떡마당,은평구,대조동
20070613,2,20090331,빵아저씨쿠키아줌마,서대문구,북아현동
20070615,2,20180719,뚜레쥬르 홍제3동점,서대문구,홍제동
20070710,2,20090515,비엔베이글(B&BAGEL),서대문구,창천동
20130502,2,20200427,좋은빵만들기,서대문구,남가좌동
20150319,2,20150331,동네빵네 김용현 베이커리,서대문구,창천동
20130121,2,20190829,뚜레주르(응암점),은평구,응암동
20130219,2,20150403,미애네 빵집,은평구,대조동
20130322,2,20141226,카페 소미미,은평구,증산동
20130401,2,20150129,단하나 케이크,은평구,갈현동
20130403,2,20160630,이지바이 은평신사점,은평구,신사동
20130506,2,20140523,그랑프리빵,은평구,불광동
20140730,2,20140828,데이앤데이미아점,성북구,길음동
20140812,2,20180501,베이커스필드,성북구,길음동
20141016,2,20181214,뚜레쥬르(정릉시장점),성북구,정릉동
20141107,2,20180302,도우,성북구,정릉동
20131121,2,20131203,동네빵네협동조합(독일제과),서대문구,창천동
20131121,2,20131203,동네빵네협동조합(빵빛는명가),서대문구,창천동
20151105,2,20160628,엄마의 당근케이크,서대문구,냉천동
20111222,2,20200304,브래드 팩토리,은평구,갈현동
20120131,2,20141030,그랑프리,은평구,응암동
20120213,2,20171218,떡과 사랑방,은평구,진관동
20141010,2,20151223,달콤한 디저트,은평구,불광동
20141017,2,20160831,Don Bakery(돈 베이커리),은평구,역촌동
20060530,2,20150709,빵사랑 베이커리,서대문구,현저동
20060619,2,20090422,파리바게뜨,서대문구,대현동
19991204,2,20081017,해가빛빵집,서대문구,영천동
20141110,2,20160823,March(마치),성북구,하월곡동
20170210,2,20180516,인디오븐 월곡역점,성북구,하월곡동
20170215,2,20180517,우리동네빵,성북구,장위동
20170404,2,20190801,들리슈식빵,성북구,석관동
20170407,2,20190719,웰빙쌀빵,성북구,안암동5가
20170421,2,20210408,다인제과,성북구,동선동3가
20010522,2,20100526,케익이벤트,성북구,종암동
20010803,2,20080902,성심당,성북구,길음동
20010806,2,20140110,SOHOTS(쏘하쓰),성북구,석관동
20010808,2,20070223,신세계미아점 사옹전,성북구,길음동
20010810,2,20100118,케익나라,성북구,장위동
20001129,2,20051220,케익하우스델리,성북구,동소문동3가
20150511,2,20160718,(주)비제이마리웨일,서대문구,연희동
20030609,2,20080620,손으로만드는사랑(수애),성북구,길음동
20030618,2,20051102,케잌하우스밀레,성북구,정릉동
20000617,2,20150715,몰뱅과자점,서대문구,홍은동
20091028,2,20111123,코코호도홍제점,서대문구,홍제동
19970926,2,20150925,크라운베어커리(한성대점),성북구,삼선동1가
19970930,2,20150924,케익하우스 리치,성북구,석관동
19971009,2,20170525,아다람베어커리,성북구,하월곡동
19811221,2,20070919,꼬레엥과자점,성북구,보문동7가
20010825,2,20070905,윈첼도너츠,성북구,길음동
20101015,2,20150513,파리바게뜨 신용산중앙점,용산구,한강로2가
20101116,2,20191029,프레브레,용산구,이촌동
20101201,2,20120911,(주)하이스트릿,용산구,한남동
20110103,2,20170103,고려당,용산구,한강로3가
20110209,2,20210513,파리바게뜨숙대갈월점,용산구,남영동
20110720,2,20190109,파리바게뜨숙대점,용산구,청파동2가
20180625,2,20200720,베이커리코너,용산구,한강로2가
20180703,2,20190130,버터그림,용산구,한강로2가
20180716,2,20201102,스윗하라,용산구,서계동
20040813,2,20080527,그린팡,용산구,용산동6가
20090910,2,20120614,파리바게뜨한강로점,용산구,한강로3가
20090925,2,20190129,더케익,용산구,서계동
19850814,2,20090330,크런치베이커리,성북구,정릉동
19851227,2,20080304,허원석빵백화점,성북구,상월곡동
20030530,2,20080612,크라운베이커리,성북구,동선동4가
20030605,2,20080612,파리바게뜨,성북구,안암동5가
20071005,2,20140129,빵굼터,용산구,원효로4가
20150707,2,20180712,베이글루,용산구,원효로4가
20150921,2,20170310,르봉마리아쥬,용산구,이태원동
20151013,2,20210218,베이크하우스(BAKEHOUSE),용산구,이태원동
20151022,2,20170406,래빗인더문,용산구,한강로1가
